#CANONICAL_CLASS_NAME "AUTHOR"
com.aelitis.azureus.core.metasearch.impl.web.rss.RSSEngine "UNKNOWN"
com.aelitis.azureus.core.metasearch.impl.web.WebEngine "Paul Gardner"
com.aelitis.azureus.core.metasearch.impl.web.WebResult "Paul Gardner"
com.aelitis.azureus.core.metasearch.MetaSearch "Paul Gardner"
com.aelitis.azureus.core.metasearch.MetaSearchException "Paul Gardner"
com.aelitis.azureus.core.metasearch.MetaSearchListener "Paul Gardner"
com.aelitis.azureus.core.metasearch.MetaSearchManager "Paul Gardner"
com.aelitis.azureus.core.metasearch.MetaSearchManagerFactory "Paul Gardner"
com.aelitis.azureus.core.metasearch.MetaSearchManagerListener "Paul Gardner"
com.aelitis.azureus.core.metasearch.Result "Paul Gardner"
com.aelitis.azureus.core.metasearch.ResultListener "Paul Gardner"
com.aelitis.azureus.core.metasearch.SearchException "Paul Gardner"
com.aelitis.azureus.core.metasearch.SearchLoginException "UNKNOWN"
com.aelitis.azureus.core.metasearch.SearchParameter "Paul Gardner"
com.aelitis.azureus.core.metasearch.utils.MomentsAgoDateFormatter "Paul Gardner"
com.aelitis.azureus.core.nat.NATTraversal "Paul Gardner"
com.aelitis.azureus.core.nat.NATTraversalException "Paul Gardner"
com.aelitis.azureus.core.nat.NATTraversalHandler "Paul Gardner"
com.aelitis.azureus.core.nat.NATTraversalObserver "Paul Gardner"
com.aelitis.azureus.core.nat.NATTraverser "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminASNImpl "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminASNLookupImpl "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminHTTPProxyImpl "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminHTTPTester "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminImpl "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminNATDeviceImpl "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminNATUDPCodecs "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminNATUDPReply "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminNATUDPRequest "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminProtocolImpl "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminProtocolTester "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminSocksProxyImpl "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminSpeedTesterBTImpl "Alan Snyder"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminSpeedTesterImpl "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminSpeedTestScheduledTestImpl "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminSpeedTestSchedulerImpl "Alan Snyder"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminTCPTester "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.NetworkAdminUDPTester "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.impl.swt.NetworkAdminSWTImpl "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdmin "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminASN "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminASNListener "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminException "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminHTTPProxy "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminNATDevice "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminNetworkInterface "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminNetworkInterfaceAddress "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminNode "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminProgressListener "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminPropertyChangeListener "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminProtocol "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminRouteListener "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminRoutesListener "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminSocksProxy "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminSpeedTester "Alan Snyder"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminSpeedTesterListener "Alan Snyder"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminSpeedTesterResult "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminSpeedTestScheduledTest "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminSpeedTestScheduledTestListener "Paul Gardner"
com.aelitis.azureus.core.networkmanager.admin.NetworkAdminSpeedTestScheduler "Alan Snyder"
com.aelitis.azureus.core.networkmanager.ConnectionAttempt "Paul Gardner"
com.aelitis.azureus.core.networkmanager.ConnectionEndpoint "Paul Gardner"
com.aelitis.azureus.core.networkmanager.EventWaiter "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.ByteBucket "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.ByteBucketMT "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.ByteBucketST "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.EntityHandler "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.http.HTTPMessage "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.http.HTTPMessageDecoder "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.http.HTTPMessageEncoder "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.http.HTTPNetworkConnection "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.http.HTTPNetworkConnectionFile "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.http.HTTPNetworkConnectionWebSeed "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.http.HTTPNetworkManager "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.IncomingConnectionManager "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.IncomingMessageQueueImpl "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.MultiPeerDownloader "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.MultiPeerDownloader2 "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.MultiPeerUploader "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.NetworkConnectionImpl "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.NetworkManagerUtilities "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.OutgoingMessageQueueImpl "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.ProtocolDecoder "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.ProtocolDecoderAdapter "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.ProtocolDecoderInitial "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.ProtocolDecoderPHE "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.RateControlledEntity "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.RawMessageImpl "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.ReadController "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.SinglePeerDownloader "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.SinglePeerUploader "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.tcp.IncomingSocketChannelManager "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.tcp.LightweightTCPTransport "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.tcp.ProtocolEndpointTCP "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.tcp.ProxyLoginHandler "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.tcp.SelectorGuard "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.tcp.TCPConnectionManager "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.tcp.TCPNetworkManager "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.tcp.TCPTransportHelper "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.tcp.TCPTransportHelperFilterFactory "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.tcp.TCPTransportImpl "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.tcp.TransportEndpointTCP "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.tcp.TransportStartpointTCP "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.tcp.VirtualAcceptSelector "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.tcp.VirtualBlockingServerChannelSelector "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.tcp.VirtualChannelSelectorImpl "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.tcp.VirtualNonBlockingServerChannelSelector "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.test.PHETester "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.TransferProcessor "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.TransportCipher "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.TransportCryptoManager "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.TransportHelper "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.TransportHelperFilter "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.TransportHelperFilterInserter "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.TransportHelperFilterStream "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.TransportHelperFilterStreamCipher "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.TransportHelperFilterStreamXOR "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.TransportHelperFilterSwitcher "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.TransportHelperFilterTransparent "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.TransportImpl "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.TransportStats "Alon Rohter"
com.aelitis.azureus.core.networkmanager.impl.udp.NetworkGlue "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.udp.NetworkGlueListener "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.udp.NetworkGlueLoopBack "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.udp.NetworkGlueUDP "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.udp.ProtocolEndpointUDP "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.udp.TransportEndpointUDP "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.udp.UDPConnection "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.udp.UDPConnectionManager "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.udp.UDPConnectionSet "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.udp.UDPNetworkManager "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.udp.UDPPacket "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.udp.UDPSelector "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.udp.UDPTransport "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.udp.UDPTransportHelper "Paul Gardner"
com.aelitis.azureus.core.networkmanager.impl.WriteController "Alon Rohter"
com.aelitis.azureus.core.networkmanager.IncomingMessageQueue "Alon Rohter"
com.aelitis.azureus.core.networkmanager.LimitedRateGroup "Alon Rohter"
com.aelitis.azureus.core.networkmanager.NetworkConnection "Alon Rohter"
com.aelitis.azureus.core.networkmanager.NetworkConnectionBase "Paul Gardner"
com.aelitis.azureus.core.networkmanager.NetworkConnectionFactory "Alon Rohter"
com.aelitis.azureus.core.networkmanager.NetworkConnectionHelper "Paul Gardner"
com.aelitis.azureus.core.networkmanager.NetworkManager "Alon Rohter"
com.aelitis.azureus.core.networkmanager.OutgoingMessageQueue "Alon Rohter"
com.aelitis.azureus.core.networkmanager.ProtocolEndpoint "Paul Gardner"
com.aelitis.azureus.core.networkmanager.ProtocolEndpointFactory "Paul Gardner"
com.aelitis.azureus.core.networkmanager.ProtocolEndpointHandler "Paul Gardner"
com.aelitis.azureus.core.networkmanager.ProtocolStartpoint "Paul Gardner"
com.aelitis.azureus.core.networkmanager.RateHandler "Alon Rohter"
com.aelitis.azureus.core.networkmanager.RawMessage "Alon Rohter"
com.aelitis.azureus.core.networkmanager.Transport "Alon Rohter"
com.aelitis.azureus.core.networkmanager.TransportBase "Paul Gardner"
com.aelitis.azureus.core.networkmanager.TransportEndpoint "Paul Gardner"
com.aelitis.azureus.core.networkmanager.TransportStartpoint "Paul Gardner"
com.aelitis.azureus.core.networkmanager.VirtualChannelSelector "Alon Rohter"
com.aelitis.azureus.core.networkmanager.VirtualServerChannelSelector "Alon Rohter"
com.aelitis.azureus.core.networkmanager.VirtualServerChannelSelectorFactory "Paul Gardner"
com.aelitis.azureus.core.neuronal.ActivationFunction "UNKNOWN"
com.aelitis.azureus.core.neuronal.LogisticActivationFunction "UNKNOWN"
com.aelitis.azureus.core.neuronal.NeuralNetwork "UNKNOWN"
com.aelitis.azureus.core.neuronal.NeuralNetworkLayer "UNKNOWN"
com.aelitis.azureus.core.neuronal.NeuralSpeedLimiter "UNKNOWN"
com.aelitis.azureus.core.pairing.impl.PairingManagerImpl "Paul Gardner"
com.aelitis.azureus.core.pairing.impl.PairingManagerTunnelHandler "Paul Gardner"
com.aelitis.azureus.core.pairing.impl.PairManagerTunnel "Paul Gardner"
com.aelitis.azureus.core.pairing.impl.swt.PMSWTImpl "Paul Gardner"
com.aelitis.azureus.core.pairing.PairedNode "Paul Gardner"
com.aelitis.azureus.core.pairing.PairedService "Paul Gardner"
com.aelitis.azureus.core.pairing.PairedServiceRequestHandler "Paul Gardner"
com.aelitis.azureus.core.pairing.PairingConnectionData "Paul Gardner"
com.aelitis.azureus.core.pairing.PairingException "Paul Gardner"
com.aelitis.azureus.core.pairing.PairingManager "Paul Gardner"
com.aelitis.azureus.core.pairing.PairingManagerFactory "Paul Gardner"
com.aelitis.azureus.core.pairing.PairingManagerListener "Paul Gardner"
com.aelitis.azureus.core.pairing.PairingTest "Paul Gardner"
com.aelitis.azureus.core.pairing.PairingTestListener "Paul Gardner"
com.aelitis.azureus.core.peer.cache.CacheDiscoverer "Paul Gardner"
com.aelitis.azureus.core.peer.cache.CacheDiscovery "Paul Gardner"
com.aelitis.azureus.core.peer.cache.cachelogic.CLCacheDiscovery "Matthias Scheler "
com.aelitis.azureus.core.peer.cache.CachePeer "Paul Gardner"
com.aelitis.azureus.core.peermanager.control.impl.PeerControlSchedulerBasic "Paul Gardner"
com.aelitis.azureus.core.peermanager.control.impl.PeerControlSchedulerImpl "UNKNOWN"
com.aelitis.azureus.core.peermanager.control.impl.PeerControlSchedulerPrioritised "Paul Gardner"
com.aelitis.azureus.core.peermanager.control.impl.SpeedTokenDispenserBasic "Paul Gardner"
com.aelitis.azureus.core.peermanager.control.impl.SpeedTokenDispenserPrioritised "UNKNOWN"
com.aelitis.azureus.core.peermanager.control.PeerControlInstance "UNKNOWN"
com.aelitis.azureus.core.peermanager.control.PeerControlScheduler "UNKNOWN"
com.aelitis.azureus.core.peermanager.control.PeerControlSchedulerFactory "UNKNOWN"
com.aelitis.azureus.core.peermanager.control.SpeedTokenDispenser "The8472"
com.aelitis.azureus.core.peermanager.messaging.azureus.AZBadPiece "Paul Gardner"
com.aelitis.azureus.core.peermanager.messaging.azureus.AZGenericMapPayload "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.azureus.AZHandshake "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.azureus.AZHave "Paul Gardner"
com.aelitis.azureus.core.peermanager.messaging.azureus.AZMessage "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.azureus.AZMessageDecoder "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.azureus.AZMessageEncoder "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.azureus.AZMessageFactory "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.azureus.AZMetaData "Paul Gardner"
com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.azureus.AZRequestHint "Paul Gardner"
com.aelitis.azureus.core.peermanager.messaging.azureus.AZStatReply "Paul Gardner"
com.aelitis.azureus.core.peermanager.messaging.azureus.AZStatRequest "Paul Gardner"
com.aelitis.azureus.core.peermanager.messaging.azureus.AZStylePeerExchange "Allan Crooks"
com.aelitis.azureus.core.peermanager.messaging.azureus.AZUTMetaData "Paul Gardner"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTAllowedFast "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTBitfield "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTCancel "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTChoke "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTDHTPort "Allan Crooks"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTHandshake "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTHave "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTHaveAll "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTHaveNone "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTInterested "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTKeepAlive "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTLTMessage "Allan Crooks"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTMessage "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTMessageDecoder "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTMessageEncoder "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTMessageFactory "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTPiece "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTRawMessage "Paul Gardner"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTRejectRequest "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTRequest "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTSuggestPiece "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTUnchoke "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.BTUninterested "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.LTDisabledExtensionMessage "Allan Crooks"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.LTHandshake "UNKNOWN"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.LTMessage "Allan Crooks"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.LTMessageDecoder "Allan Crooks"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.LTMessageEncoder "Allan Crooks"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.LTMessageFactory "Allan Crooks"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.UTMetaData "Paul Gardner"
com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.UTPeerExchange "Allan Crooks"
com.aelitis.azureus.core.peermanager.messaging.Message "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.MessageException "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.MessageManager "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.MessageStreamDecoder "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.MessageStreamEncoder "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.MessageStreamFactory "Alon Rohter"
com.aelitis.azureus.core.peermanager.messaging.MessagingUtil "Alon Rohter"
com.aelitis.azureus.core.peermanager.nat.PeerNATInitiator "Paul Gardner"
com.aelitis.azureus.core.peermanager.nat.PeerNATTraversalAdapter "Paul Gardner"
com.aelitis.azureus.core.peermanager.nat.PeerNATTraverser "Paul Gardner"
com.aelitis.azureus.core.peermanager.peerdb.PeerDatabase "Alon Rohter"
com.aelitis.azureus.core.peermanager.peerdb.PeerDatabaseFactory "Alon Rohter"
com.aelitis.azureus.core.peermanager.peerdb.PeerExchangerItem "Alon Rohter"
com.aelitis.azureus.core.peermanager.peerdb.PeerItem "Alon Rohter"
com.aelitis.azureus.core.peermanager.peerdb.PeerItemFactory "Alon Rohter"
com.aelitis.azureus.core.peermanager.PeerManager "Alon Rohter"
com.aelitis.azureus.core.peermanager.PeerManagerRegistration "Paul Gardner"
com.aelitis.azureus.core.peermanager.PeerManagerRegistrationAdapter "Paul Gardner"
com.aelitis.azureus.core.peermanager.PeerManagerRoutingListener "Paul Gardner"
com.aelitis.azureus.core.peermanager.piecepicker.EndGameModeChunk "Olivier"
com.aelitis.azureus.core.peermanager.piecepicker.impl.PiecePickerImpl "MjrTom"
com.aelitis.azureus.core.peermanager.piecepicker.PiecePicker "MjrTom"
com.aelitis.azureus.core.peermanager.piecepicker.PiecePickerFactory "MjrTom"
com.aelitis.azureus.core.peermanager.piecepicker.PiecePickerListener "Paul Gardner"
com.aelitis.azureus.core.peermanager.piecepicker.PiecePriorityProvider "Paul Gardner"
com.aelitis.azureus.core.peermanager.piecepicker.PieceRTAProvider "Paul Gardner"
com.aelitis.azureus.core.peermanager.piecepicker.util.BitFlags "MjrTom"
com.aelitis.azureus.core.peermanager.unchoker.DownloadingUnchoker "Alon Rohter"
com.aelitis.azureus.core.peermanager.unchoker.SeedingUnchoker "Alon Rohter"
com.aelitis.azureus.core.peermanager.unchoker.Unchoker "Alon Rohter"
com.aelitis.azureus.core.peermanager.unchoker.UnchokerFactory "Paul Gardner"
com.aelitis.azureus.core.peermanager.unchoker.UnchokerUtil "Alon Rohter"
com.aelitis.azureus.core.peermanager.unchoker.UnchokerUtilTest "MjrTom"
com.aelitis.azureus.core.peermanager.uploadslots.DownloadingRanker "Alon Rohter"
com.aelitis.azureus.core.peermanager.uploadslots.SeedingRanker "Alon Rohter"
com.aelitis.azureus.core.peermanager.uploadslots.UploadHelper "Alon Rohter"
com.aelitis.azureus.core.peermanager.uploadslots.UploadSession "Alon Rohter"
com.aelitis.azureus.core.peermanager.uploadslots.UploadSessionPicker "Alon Rohter"
com.aelitis.azureus.core.peermanager.uploadslots.UploadSlot "Alon Rohter"
com.aelitis.azureus.core.peermanager.uploadslots.UploadSlotManager "Alon Rohter"
com.aelitis.azureus.core.peermanager.utils.AZPeerIdentityManager "Alon Rohter"
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoder "Alon Rohter"
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderDefinitions "Allan Crooks"
com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils "Allan Crooks"
com.aelitis.azureus.core.peermanager.utils.ClientIdentifier "UNKNOWN"
com.aelitis.azureus.core.peermanager.utils.OutgoingBTHaveMessageAggregator "Alon Rohter"
com.aelitis.azureus.core.peermanager.utils.OutgoingBTPieceMessageHandler "Alon Rohter"
com.aelitis.azureus.core.peermanager.utils.OutgoingBTPieceMessageHandlerAdapter "Paul Gardner"
com.aelitis.azureus.core.peermanager.utils.PeerClassifier "Alon Rohter"
com.aelitis.azureus.core.peermanager.utils.PeerMessageLimiter "Alon Rohter"
com.aelitis.azureus.core.proxy.AEProxy "parg"
com.aelitis.azureus.core.proxy.AEProxyAddressMapper "parg"
com.aelitis.azureus.core.proxy.AEProxyConnection "parg"
com.aelitis.azureus.core.proxy.AEProxyConnectionListener "parg"
com.aelitis.azureus.core.proxy.AEProxyException "parg"
com.aelitis.azureus.core.proxy.AEProxyFactory "parg"
com.aelitis.azureus.core.proxy.AEProxyHandler "parg"
com.aelitis.azureus.core.proxy.AEProxySelector "Paul Gardner"
com.aelitis.azureus.core.proxy.AEProxySelectorFactory "Paul Gardner"
com.aelitis.azureus.core.proxy.AEProxyState "parg"
com.aelitis.azureus.core.proxy.impl.AEProxyAddressMapperImpl "parg"
com.aelitis.azureus.core.proxy.impl.AEProxyConnectionImpl "parg"
com.aelitis.azureus.core.proxy.impl.AEProxyImpl "parg"
com.aelitis.azureus.core.proxy.impl.AEProxySelectorImpl "Paul Gardner"
com.aelitis.azureus.core.proxy.impl.swt.AEProxySelectorSWTImpl "Paul Gardner"
com.aelitis.azureus.core.proxy.socks.AESocksProxy "parg"
com.aelitis.azureus.core.proxy.socks.AESocksProxyAddress "parg"
com.aelitis.azureus.core.proxy.socks.AESocksProxyConnection "parg"
com.aelitis.azureus.core.proxy.socks.AESocksProxyFactory "parg"
com.aelitis.azureus.core.proxy.socks.AESocksProxyPlugableConnection "parg"
com.aelitis.azureus.core.proxy.socks.AESocksProxyPlugableConnectionFactory "parg"
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyAddressImpl "parg"
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyConnectionImpl "parg"
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyImpl "parg"
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyPlugableConnectionDefault "parg"
com.aelitis.azureus.core.proxy.socks.impl.AESocksProxyState "parg"
com.aelitis.azureus.core.rssgen.RSSGeneratorPlugin "Paul Gardner"
com.aelitis.azureus.core.security.CryptoECCUtils "Paul Gardner"
com.aelitis.azureus.core.security.CryptoHandler "Paul Gardner"
com.aelitis.azureus.core.security.CryptoManager "Paul Gardner"
com.aelitis.azureus.core.security.CryptoManagerException "Paul Gardner"
com.aelitis.azureus.core.security.CryptoManagerFactory "Paul Gardner"
com.aelitis.azureus.core.security.CryptoManagerKeyListener "Paul Gardner"
com.aelitis.azureus.core.security.CryptoManagerPasswordException "Paul Gardner"
com.aelitis.azureus.core.security.CryptoManagerPasswordHandler "Paul Gardner"
com.aelitis.azureus.core.security.CryptoSTSEngine "Paul Gardner"
com.aelitis.azureus.core.security.impl.CryptoHandlerECC "Paul Gardner"
com.aelitis.azureus.core.security.impl.CryptoManagerImpl "Paul Gardner"
com.aelitis.azureus.core.security.impl.CryptoSTSEngineImpl "Aaron Grunthal and Paul Gardner"
com.aelitis.azureus.core.speedmanager.impl.SpeedManagerAlgorithmProvider "Paul Gardner"
com.aelitis.azureus.core.speedmanager.impl.SpeedManagerAlgorithmProviderAdapter "Paul Gardner"
com.aelitis.azureus.core.speedmanager.impl.SpeedManagerImpl "Paul Gardner"
com.aelitis.azureus.core.speedmanager.impl.SpeedManagerPingMapperImpl "Paul Gardner"
com.aelitis.azureus.core.speedmanager.impl.TestPingSourceImpl "Paul Gardner"
com.aelitis.azureus.core.speedmanager.impl.TestPingSourceRandom "Paul Gardner"
com.aelitis.azureus.core.speedmanager.impl.v1.SpeedManagerAlgorithmProviderV1 "Paul Gardner"
com.aelitis.azureus.core.speedmanager.impl.v2.LimitControl "Alan Snyder"
com.aelitis.azureus.core.speedmanager.impl.v2.LimitControlDropUploadFirst "Alan Snyder"
com.aelitis.azureus.core.speedmanager.impl.v2.LimitControlPreferDownload "Alan Snyder"
