#CANONICAL_CLASS_NAME CANONICAL_CLASS_NAME
java.net.DatagramSocketImpl java.net.AbstractPlainDatagramSocketImpl
javax.print.attribute.HashDocAttributeSet javax.print.attribute.HashPrintJobAttributeSet
javax.print.attribute.HashDocAttributeSet javax.print.attribute.HashAttributeSet
javax.print.attribute.standard.NumberUp javax.print.attribute.standard.Sides
javax.print.attribute.standard.JobPrioritySupported javax.print.attribute.standard.JobPriority
javax.print.attribute.standard.JobStateReason javax.print.attribute.standard.JobState
javax.print.attribute.standard.PrinterMessageFromOperator javax.print.attribute.standard.JobMessageFromOperator
javax.print.attribute.standard.Severity javax.print.attribute.standard.PrinterStateReasons
javax.print.attribute.standard.PagesPerMinuteColor javax.print.attribute.standard.PagesPerMinute
javax.print.attribute.HashPrintRequestAttributeSet javax.print.attribute.HashPrintServiceAttributeSet
javax.print.attribute.HashPrintRequestAttributeSet javax.print.attribute.HashPrintJobAttributeSet
javax.print.attribute.HashPrintRequestAttributeSet javax.print.attribute.HashAttributeSet
javax.print.attribute.HashPrintRequestAttributeSet javax.print.attribute.HashDocAttributeSet
javax.rmi.CORBA.PortableRemoteObjectDelegate javax.rmi.CORBA.UtilDelegate
javax.naming.spi.InitialContextFactory javax.naming.spi.InitialContextFactoryBuilder
javax.naming.StringRefAddr javax.naming.BinaryRefAddr
javax.naming.ldap.StartTlsRequest javax.naming.ldap.StartTlsResponse
javax.lang.model.element.UnknownAnnotationValueException javax.lang.model.element.UnknownElementException
javax.lang.model.element.AnnotationValueVisitor javax.lang.model.element.ElementVisitor
javax.lang.model.type.UnknownTypeException javax.lang.model.element.UnknownElementException
javax.lang.model.type.UnknownTypeException javax.lang.model.element.UnknownAnnotationValueException
javax.lang.model.type.TypeVisitor javax.lang.model.element.ElementVisitor
javax.lang.model.type.TypeVisitor javax.lang.model.element.AnnotationValueVisitor
javax.lang.model.util.ElementKindVisitor8 javax.lang.model.util.SimpleAnnotationValueVisitor8
javax.lang.model.util.ElementKindVisitor7 javax.lang.model.util.SimpleAnnotationValueVisitor8
javax.lang.model.util.ElementKindVisitor7 javax.lang.model.util.ElementKindVisitor8
javax.lang.model.util.AbstractTypeVisitor8 javax.lang.model.util.SimpleAnnotationValueVisitor8
javax.lang.model.util.AbstractTypeVisitor8 javax.lang.model.util.ElementKindVisitor8
javax.lang.model.util.AbstractTypeVisitor8 javax.lang.model.util.ElementKindVisitor7
javax.lang.model.util.AbstractAnnotationValueVisitor7 javax.lang.model.util.SimpleAnnotationValueVisitor8
javax.lang.model.util.AbstractAnnotationValueVisitor7 javax.lang.model.util.ElementKindVisitor8
javax.lang.model.util.AbstractAnnotationValueVisitor7 javax.lang.model.util.ElementKindVisitor7
javax.lang.model.util.AbstractAnnotationValueVisitor7 javax.lang.model.util.AbstractTypeVisitor8
javax.lang.model.util.AbstractAnnotationValueVisitor6 javax.lang.model.util.AbstractTypeVisitor8
javax.lang.model.util.AbstractAnnotationValueVisitor6 javax.lang.model.util.AbstractAnnotationValueVisitor7
javax.lang.model.util.AbstractElementVisitor8 javax.lang.model.util.SimpleAnnotationValueVisitor8
javax.lang.model.util.AbstractElementVisitor8 javax.lang.model.util.ElementKindVisitor8
javax.lang.model.util.AbstractElementVisitor8 javax.lang.model.util.ElementKindVisitor7
javax.lang.model.util.AbstractElementVisitor8 javax.lang.model.util.AbstractTypeVisitor8
javax.lang.model.util.AbstractElementVisitor8 javax.lang.model.util.AbstractAnnotationValueVisitor7
javax.lang.model.util.AbstractElementVisitor8 javax.lang.model.util.AbstractAnnotationValueVisitor6
javax.lang.model.util.AbstractTypeVisitor6 javax.lang.model.util.AbstractTypeVisitor8
javax.lang.model.util.SimpleAnnotationValueVisitor7 javax.lang.model.util.SimpleAnnotationValueVisitor8
javax.lang.model.util.SimpleAnnotationValueVisitor7 javax.lang.model.util.ElementKindVisitor8
javax.lang.model.util.SimpleAnnotationValueVisitor7 javax.lang.model.util.ElementKindVisitor7
javax.lang.model.util.SimpleAnnotationValueVisitor7 javax.lang.model.util.AbstractTypeVisitor8
javax.lang.model.util.SimpleAnnotationValueVisitor7 javax.lang.model.util.AbstractAnnotationValueVisitor7
javax.lang.model.util.SimpleAnnotationValueVisitor7 javax.lang.model.util.AbstractElementVisitor8
javax.lang.model.util.SimpleElementVisitor8 javax.lang.model.util.SimpleAnnotationValueVisitor8
javax.lang.model.util.SimpleElementVisitor8 javax.lang.model.util.ElementKindVisitor8
javax.lang.model.util.SimpleElementVisitor8 javax.lang.model.util.ElementKindVisitor7
javax.lang.model.util.SimpleElementVisitor8 javax.lang.model.util.AbstractTypeVisitor8
javax.lang.model.util.SimpleElementVisitor8 javax.lang.model.util.AbstractAnnotationValueVisitor7
javax.lang.model.util.SimpleElementVisitor8 javax.lang.model.util.AbstractElementVisitor8
javax.lang.model.util.SimpleElementVisitor8 javax.lang.model.util.SimpleAnnotationValueVisitor7
javax.lang.model.util.AbstractAnnotationValueVisitor8 javax.lang.model.util.SimpleAnnotationValueVisitor8
javax.lang.model.util.AbstractAnnotationValueVisitor8 javax.lang.model.util.ElementKindVisitor8
javax.lang.model.util.AbstractAnnotationValueVisitor8 javax.lang.model.util.ElementKindVisitor7
javax.lang.model.util.AbstractAnnotationValueVisitor8 javax.lang.model.util.AbstractTypeVisitor8
javax.lang.model.util.AbstractAnnotationValueVisitor8 javax.lang.model.util.AbstractAnnotationValueVisitor7
javax.lang.model.util.AbstractAnnotationValueVisitor8 javax.lang.model.util.AbstractAnnotationValueVisitor6
javax.lang.model.util.AbstractAnnotationValueVisitor8 javax.lang.model.util.AbstractElementVisitor8
javax.lang.model.util.AbstractAnnotationValueVisitor8 javax.lang.model.util.SimpleAnnotationValueVisitor7
javax.lang.model.util.AbstractAnnotationValueVisitor8 javax.lang.model.util.SimpleElementVisitor8
javax.lang.model.util.ElementScanner6 javax.lang.model.util.ElementScanner8
javax.lang.model.util.SimpleElementVisitor7 javax.lang.model.util.SimpleAnnotationValueVisitor8
javax.lang.model.util.SimpleElementVisitor7 javax.lang.model.util.ElementKindVisitor8
javax.lang.model.util.SimpleElementVisitor7 javax.lang.model.util.ElementKindVisitor7
javax.lang.model.util.SimpleElementVisitor7 javax.lang.model.util.AbstractTypeVisitor8
javax.lang.model.util.SimpleElementVisitor7 javax.lang.model.util.AbstractAnnotationValueVisitor7
javax.lang.model.util.SimpleElementVisitor7 javax.lang.model.util.AbstractElementVisitor8
javax.lang.model.util.SimpleElementVisitor7 javax.lang.model.util.SimpleAnnotationValueVisitor7
javax.lang.model.util.SimpleElementVisitor7 javax.lang.model.util.SimpleElementVisitor8
javax.lang.model.util.SimpleElementVisitor7 javax.lang.model.util.AbstractAnnotationValueVisitor8
javax.lang.model.util.SimpleTypeVisitor6 javax.lang.model.util.SimpleAnnotationValueVisitor6
javax.lang.model.util.AbstractElementVisitor7 javax.lang.model.util.SimpleAnnotationValueVisitor8
javax.lang.model.util.AbstractElementVisitor7 javax.lang.model.util.ElementKindVisitor8
javax.lang.model.util.AbstractElementVisitor7 javax.lang.model.util.ElementKindVisitor7
javax.lang.model.util.AbstractElementVisitor7 javax.lang.model.util.AbstractTypeVisitor8
javax.lang.model.util.AbstractElementVisitor7 javax.lang.model.util.AbstractAnnotationValueVisitor7
javax.lang.model.util.AbstractElementVisitor7 javax.lang.model.util.AbstractAnnotationValueVisitor6
javax.lang.model.util.AbstractElementVisitor7 javax.lang.model.util.AbstractElementVisitor8
javax.lang.model.util.AbstractElementVisitor7 javax.lang.model.util.SimpleAnnotationValueVisitor7
javax.lang.model.util.AbstractElementVisitor7 javax.lang.model.util.SimpleElementVisitor8
javax.lang.model.util.AbstractElementVisitor7 javax.lang.model.util.AbstractAnnotationValueVisitor8
javax.lang.model.util.AbstractElementVisitor7 javax.lang.model.util.SimpleElementVisitor7
javax.lang.model.util.SimpleTypeVisitor8 javax.lang.model.util.SimpleAnnotationValueVisitor8
javax.lang.model.util.SimpleTypeVisitor8 javax.lang.model.util.ElementKindVisitor8
javax.lang.model.util.SimpleTypeVisitor8 javax.lang.model.util.ElementKindVisitor7
javax.lang.model.util.SimpleTypeVisitor8 javax.lang.model.util.AbstractTypeVisitor8
javax.lang.model.util.SimpleTypeVisitor8 javax.lang.model.util.AbstractAnnotationValueVisitor7
javax.lang.model.util.SimpleTypeVisitor8 javax.lang.model.util.AbstractElementVisitor8
javax.lang.model.util.SimpleTypeVisitor8 javax.lang.model.util.SimpleAnnotationValueVisitor7
javax.lang.model.util.SimpleTypeVisitor8 javax.lang.model.util.SimpleElementVisitor8
javax.lang.model.util.SimpleTypeVisitor8 javax.lang.model.util.AbstractAnnotationValueVisitor8
javax.lang.model.util.SimpleTypeVisitor8 javax.lang.model.util.SimpleElementVisitor7
javax.lang.model.util.SimpleTypeVisitor8 javax.lang.model.util.AbstractElementVisitor7
javax.lang.model.util.SimpleElementVisitor6 javax.lang.model.util.ElementKindVisitor7
javax.lang.model.util.SimpleElementVisitor6 javax.lang.model.util.SimpleAnnotationValueVisitor6
javax.lang.model.util.SimpleElementVisitor6 javax.lang.model.util.SimpleElementVisitor7
javax.lang.model.util.SimpleElementVisitor6 javax.lang.model.util.SimpleTypeVisitor6
javax.lang.model.util.SimpleTypeVisitor7 javax.lang.model.util.SimpleAnnotationValueVisitor8
javax.lang.model.util.SimpleTypeVisitor7 javax.lang.model.util.ElementKindVisitor8
javax.lang.model.util.SimpleTypeVisitor7 javax.lang.model.util.ElementKindVisitor7
javax.lang.model.util.SimpleTypeVisitor7 javax.lang.model.util.AbstractTypeVisitor8
javax.lang.model.util.SimpleTypeVisitor7 javax.lang.model.util.AbstractAnnotationValueVisitor7
javax.lang.model.util.SimpleTypeVisitor7 javax.lang.model.util.AbstractElementVisitor8
javax.lang.model.util.SimpleTypeVisitor7 javax.lang.model.util.SimpleAnnotationValueVisitor7
javax.lang.model.util.SimpleTypeVisitor7 javax.lang.model.util.SimpleElementVisitor8
javax.lang.model.util.SimpleTypeVisitor7 javax.lang.model.util.AbstractAnnotationValueVisitor8
javax.lang.model.util.SimpleTypeVisitor7 javax.lang.model.util.SimpleElementVisitor7
javax.lang.model.util.SimpleTypeVisitor7 javax.lang.model.util.AbstractElementVisitor7
javax.lang.model.util.SimpleTypeVisitor7 javax.lang.model.util.SimpleTypeVisitor8
javax.lang.model.util.SimpleTypeVisitor7 javax.lang.model.util.SimpleElementVisitor6
javax.lang.model.util.ElementScanner7 javax.lang.model.util.ElementScanner8
javax.lang.model.util.ElementScanner7 javax.lang.model.util.ElementScanner6
javax.lang.model.util.TypeKindVisitor8 javax.lang.model.util.SimpleAnnotationValueVisitor8
javax.lang.model.util.TypeKindVisitor8 javax.lang.model.util.ElementKindVisitor8
javax.lang.model.util.TypeKindVisitor8 javax.lang.model.util.ElementKindVisitor7
javax.lang.model.util.TypeKindVisitor8 javax.lang.model.util.AbstractTypeVisitor8
javax.lang.model.util.TypeKindVisitor8 javax.lang.model.util.AbstractAnnotationValueVisitor7
javax.lang.model.util.TypeKindVisitor8 javax.lang.model.util.AbstractElementVisitor8
javax.lang.model.util.TypeKindVisitor8 javax.lang.model.util.SimpleAnnotationValueVisitor7
javax.lang.model.util.TypeKindVisitor8 javax.lang.model.util.SimpleElementVisitor8
javax.lang.model.util.TypeKindVisitor8 javax.lang.model.util.AbstractAnnotationValueVisitor8
javax.lang.model.util.TypeKindVisitor8 javax.lang.model.util.SimpleElementVisitor7
javax.lang.model.util.TypeKindVisitor8 javax.lang.model.util.AbstractElementVisitor7
javax.lang.model.util.TypeKindVisitor8 javax.lang.model.util.SimpleTypeVisitor8
javax.lang.model.util.TypeKindVisitor8 javax.lang.model.util.SimpleTypeVisitor7
javax.lang.model.util.TypeKindVisitor6 javax.lang.model.util.ElementKindVisitor6
javax.lang.model.util.TypeKindVisitor7 javax.lang.model.util.SimpleAnnotationValueVisitor8
javax.lang.model.util.TypeKindVisitor7 javax.lang.model.util.ElementKindVisitor8
javax.lang.model.util.TypeKindVisitor7 javax.lang.model.util.ElementKindVisitor7
javax.lang.model.util.TypeKindVisitor7 javax.lang.model.util.AbstractTypeVisitor8
javax.lang.model.util.TypeKindVisitor7 javax.lang.model.util.AbstractAnnotationValueVisitor7
javax.lang.model.util.TypeKindVisitor7 javax.lang.model.util.AbstractElementVisitor8
javax.lang.model.util.TypeKindVisitor7 javax.lang.model.util.SimpleAnnotationValueVisitor7
javax.lang.model.util.TypeKindVisitor7 javax.lang.model.util.SimpleElementVisitor8
javax.lang.model.util.TypeKindVisitor7 javax.lang.model.util.AbstractAnnotationValueVisitor8
javax.lang.model.util.TypeKindVisitor7 javax.lang.model.util.SimpleElementVisitor7
javax.lang.model.util.TypeKindVisitor7 javax.lang.model.util.AbstractElementVisitor7
javax.lang.model.util.TypeKindVisitor7 javax.lang.model.util.SimpleTypeVisitor8
javax.lang.model.util.TypeKindVisitor7 javax.lang.model.util.SimpleElementVisitor6
javax.lang.model.util.TypeKindVisitor7 javax.lang.model.util.SimpleTypeVisitor7
javax.lang.model.util.TypeKindVisitor7 javax.lang.model.util.TypeKindVisitor8
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.SimpleAnnotationValueVisitor8
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.ElementKindVisitor8
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.ElementKindVisitor7
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.AbstractTypeVisitor8
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.AbstractAnnotationValueVisitor7
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.AbstractAnnotationValueVisitor6
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.AbstractElementVisitor8
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.AbstractTypeVisitor6
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.SimpleAnnotationValueVisitor7
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.SimpleElementVisitor8
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.AbstractAnnotationValueVisitor8
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.SimpleElementVisitor7
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.AbstractElementVisitor7
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.SimpleTypeVisitor8
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.SimpleTypeVisitor7
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.TypeKindVisitor8
javax.lang.model.util.AbstractTypeVisitor7 javax.lang.model.util.TypeKindVisitor7
javax.lang.model.util.AbstractElementVisitor6 javax.lang.model.util.AbstractTypeVisitor8
javax.lang.model.util.AbstractElementVisitor6 javax.lang.model.util.AbstractElementVisitor8
javax.lang.model.util.AbstractElementVisitor6 javax.lang.model.util.AbstractTypeVisitor6
javax.lang.model.util.AbstractElementVisitor6 javax.lang.model.util.AbstractElementVisitor7
javax.lang.model.util.AbstractElementVisitor6 javax.lang.model.util.AbstractTypeVisitor7
javax.sound.sampled.spi.AudioFileWriter javax.sound.sampled.spi.AudioFileReader
javax.sound.sampled.AudioFileFormat javax.sound.sampled.spi.AudioFileReader
javax.sound.sampled.AudioFileFormat javax.sound.sampled.spi.AudioFileWriter
javax.sound.sampled.SourceDataLine javax.sound.sampled.TargetDataLine
javax.management.remote.JMXConnectorServerMBean javax.management.remote.rmi.RMIConnectorServer
javax.management.remote.JMXConnectorServerProvider javax.management.remote.JMXConnectorProvider
javax.management.remote.JMXConnectorServerProvider javax.management.remote.JMXConnectorServerMBean
javax.management.remote.JMXConnectorFactory javax.management.remote.JMXConnectorServerFactory
javax.management.remote.JMXConnectorServer javax.management.remote.JMXConnectorServerMBean
javax.management.RuntimeMBeanException javax.management.RuntimeOperationsException
javax.management.timer.Timer javax.management.timer.TimerMBean
javax.management.timer.Timer javax.management.timer.TimerNotification
javax.management.InstanceNotFoundException javax.management.InstanceAlreadyExistsException
javax.management.InvalidAttributeValueException javax.management.AttributeNotFoundException
javax.management.relation.RelationService javax.accessibility.AccessibleRelationSet
javax.management.relation.RelationService javax.management.relation.RelationSupport
javax.management.relation.RelationSupportMBean javax.accessibility.AccessibleRelationSet
javax.management.relation.RelationServiceMBean javax.accessibility.AccessibleRelationSet
javax.management.relation.RelationServiceMBean javax.management.relation.RelationSupport
javax.management.relation.RelationServiceMBean javax.management.relation.RelationService
javax.management.relation.RelationServiceMBean javax.management.relation.RelationSupportMBean
javax.management.relation.InvalidRelationIdException javax.management.relation.InvalidRelationServiceException
javax.management.relation.RelationException javax.management.relation.InvalidRelationServiceException
javax.management.relation.RelationException javax.management.relation.InvalidRelationIdException
javax.management.relation.RelationNotification javax.management.relation.RelationSupport
javax.management.relation.RelationNotification javax.management.relation.RelationService
javax.management.relation.RelationNotFoundException javax.management.relation.InvalidRelationServiceException
javax.management.relation.RelationNotFoundException javax.management.relation.InvalidRelationIdException
javax.management.relation.RelationNotFoundException javax.management.relation.RelationException
javax.management.relation.RelationServiceNotRegisteredException javax.management.relation.InvalidRelationServiceException
javax.management.relation.RelationServiceNotRegisteredException javax.management.relation.InvalidRelationIdException
javax.management.relation.RelationServiceNotRegisteredException javax.management.relation.RelationException
javax.management.relation.RelationServiceNotRegisteredException javax.management.relation.RelationNotFoundException
javax.management.relation.RelationTypeNotFoundException javax.management.relation.InvalidRelationServiceException
javax.management.relation.RelationTypeNotFoundException javax.management.relation.InvalidRelationIdException
javax.management.relation.RelationTypeNotFoundException javax.management.relation.RelationException
javax.management.relation.RelationTypeNotFoundException javax.management.relation.RelationNotFoundException
javax.management.relation.RelationTypeNotFoundException javax.management.relation.RelationServiceNotRegisteredException
javax.management.relation.Relation javax.management.relation.RelationSupport
javax.management.relation.Relation javax.management.relation.RelationService
javax.management.relation.Relation javax.management.relation.RelationServiceMBean
javax.management.relation.RoleUnresolved javax.management.relation.Role
javax.management.relation.RoleInfoNotFoundException javax.management.relation.RoleNotFoundException
javax.management.relation.RoleInfoNotFoundException javax.management.relation.InvalidRelationServiceException
javax.management.relation.RoleInfoNotFoundException javax.management.relation.InvalidRelationIdException
javax.management.relation.RoleInfoNotFoundException javax.management.relation.RelationException
javax.management.relation.RoleInfoNotFoundException javax.management.relation.InvalidRelationTypeException
javax.management.relation.RoleInfoNotFoundException javax.management.relation.RelationNotFoundException
javax.management.relation.RoleInfoNotFoundException javax.management.relation.RelationServiceNotRegisteredException
javax.management.relation.RoleInfoNotFoundException javax.management.relation.RelationTypeNotFoundException
javax.management.monitor.GaugeMonitor javax.management.monitor.CounterMonitor
javax.management.monitor.GaugeMonitor javax.management.monitor.GaugeMonitorMBean
javax.management.monitor.CounterMonitorMBean javax.management.monitor.CounterMonitor
javax.management.monitor.CounterMonitorMBean javax.management.monitor.GaugeMonitorMBean
javax.management.monitor.StringMonitorMBean javax.management.monitor.StringMonitor
javax.management.monitor.StringMonitorMBean javax.management.monitor.GaugeMonitorMBean
javax.management.ListenerNotFoundException javax.management.InstanceAlreadyExistsException
javax.management.ListenerNotFoundException javax.management.InstanceNotFoundException
javax.management.ReflectionException javax.management.MBeanException
javax.management.modelmbean.XMLParseException javax.management.modelmbean.InvalidTargetObjectTypeException
javax.management.openmbean.TabularData javax.management.openmbean.TabularDataSupport
javax.management.NotificationEmitter javax.management.NotificationBroadcaster
javax.management.ImmutableDescriptor javax.management.Descriptor
javax.management.DefaultLoaderRepository javax.management.loading.DefaultLoaderRepository
