#CANONICAL_CLASS_NAME "AUTHOR"
org.apache.lucene.search.spans.SpanPositionCheckQuery "UNKNOWN"
org.apache.lucene.search.spans.SpanPositionRangeQuery "UNKNOWN"
org.apache.lucene.search.spans.SpanQuery "UNKNOWN"
org.apache.lucene.search.spans.Spans "UNKNOWN"
org.apache.lucene.search.spans.SpanScorer "UNKNOWN"
org.apache.lucene.search.spans.SpanTermQuery "UNKNOWN"
org.apache.lucene.search.spans.SpanWeight "UNKNOWN"
org.apache.lucene.search.spans.TermSpans "UNKNOWN"
org.apache.lucene.search.TermCollectingRewrite "UNKNOWN"
org.apache.lucene.search.TermQuery "UNKNOWN"
org.apache.lucene.search.TermRangeFilter "UNKNOWN"
org.apache.lucene.search.TermRangeQuery "UNKNOWN"
org.apache.lucene.search.TermRangeTermsEnum "UNKNOWN"
org.apache.lucene.search.TermScorer "UNKNOWN"
org.apache.lucene.search.TermStatistics "UNKNOWN"
org.apache.lucene.search.TimeLimitingCollector "UNKNOWN"
org.apache.lucene.search.TopDocs "UNKNOWN"
org.apache.lucene.search.TopDocsCollector "UNKNOWN"
org.apache.lucene.search.TopFieldCollector "UNKNOWN"
org.apache.lucene.search.TopFieldDocs "UNKNOWN"
org.apache.lucene.search.TopScoreDocCollector "UNKNOWN"
org.apache.lucene.search.TopTermsRewrite "UNKNOWN"
org.apache.lucene.search.TotalHitCountCollector "UNKNOWN"
org.apache.lucene.search.Weight "UNKNOWN"
org.apache.lucene.search.WildcardQuery "UNKNOWN"
org.apache.lucene.store.AlreadyClosedException "UNKNOWN"
org.apache.lucene.store.BufferedIndexInput "UNKNOWN"
org.apache.lucene.store.BufferedIndexOutput "UNKNOWN"
org.apache.lucene.store.ByteArrayDataInput "UNKNOWN"
org.apache.lucene.store.ByteArrayDataOutput "UNKNOWN"
org.apache.lucene.store.ByteBufferIndexInput "UNKNOWN"
org.apache.lucene.store.ChecksumIndexInput "UNKNOWN"
org.apache.lucene.store.ChecksumIndexOutput "UNKNOWN"
org.apache.lucene.store.CompoundFileDirectory "UNKNOWN"
org.apache.lucene.store.CompoundFileWriter "UNKNOWN"
org.apache.lucene.store.DataInput "UNKNOWN"
org.apache.lucene.store.DataOutput "UNKNOWN"
org.apache.lucene.store.Directory "UNKNOWN"
org.apache.lucene.store.FileSwitchDirectory "UNKNOWN"
org.apache.lucene.store.FlushInfo "UNKNOWN"
org.apache.lucene.store.FSDirectory "UNKNOWN"
org.apache.lucene.store.FSLockFactory "UNKNOWN"
org.apache.lucene.store.IndexInput "UNKNOWN"
org.apache.lucene.store.IndexOutput "UNKNOWN"
org.apache.lucene.store.InputStreamDataInput "UNKNOWN"
org.apache.lucene.store.IOContext "UNKNOWN"
org.apache.lucene.store.Lock "UNKNOWN"
org.apache.lucene.store.LockFactory "UNKNOWN"
org.apache.lucene.store.LockObtainFailedException "UNKNOWN"
org.apache.lucene.store.LockReleaseFailedException "UNKNOWN"
org.apache.lucene.store.LockStressTest "UNKNOWN"
org.apache.lucene.store.LockVerifyServer "UNKNOWN"
org.apache.lucene.store.MergeInfo "UNKNOWN"
org.apache.lucene.store.MMapDirectory "UNKNOWN"
org.apache.lucene.store.NativeFSLockFactory "UNKNOWN"
org.apache.lucene.store.NIOFSDirectory "UNKNOWN"
org.apache.lucene.store.NoLockFactory "UNKNOWN"
org.apache.lucene.store.NoSuchDirectoryException "UNKNOWN"
org.apache.lucene.store.NRTCachingDirectory "UNKNOWN"
org.apache.lucene.store.OutputStreamDataOutput "UNKNOWN"
org.apache.lucene.store.RAMDirectory "UNKNOWN"
org.apache.lucene.store.RAMFile "UNKNOWN"
org.apache.lucene.store.RAMInputStream "UNKNOWN"
org.apache.lucene.store.RAMOutputStream "UNKNOWN"
org.apache.lucene.store.RateLimitedDirectoryWrapper "UNKNOWN"
org.apache.lucene.store.RateLimitedIndexOutput "UNKNOWN"
org.apache.lucene.store.RateLimiter "UNKNOWN"
org.apache.lucene.store.SimpleFSDirectory "UNKNOWN"
org.apache.lucene.store.SimpleFSLockFactory "UNKNOWN"
org.apache.lucene.store.SingleInstanceLockFactory "UNKNOWN"
org.apache.lucene.store.TrackingDirectoryWrapper "UNKNOWN"
org.apache.lucene.store.VerifyingLockFactory "UNKNOWN"
org.apache.lucene.util.ArrayUtil "UNKNOWN"
org.apache.lucene.util.Attribute "UNKNOWN"
org.apache.lucene.util.AttributeImpl "UNKNOWN"
org.apache.lucene.util.AttributeReflector "UNKNOWN"
org.apache.lucene.util.AttributeSource "UNKNOWN"
org.apache.lucene.util.automaton.Automaton "Anders Moeller"
org.apache.lucene.util.automaton.AutomatonProvider "Anders Moeller"
org.apache.lucene.util.automaton.BasicAutomata "Anders Moeller"
org.apache.lucene.util.automaton.BasicOperations "Anders Moeller"
org.apache.lucene.util.automaton.ByteRunAutomaton "UNKNOWN"
org.apache.lucene.util.automaton.CharacterRunAutomaton "UNKNOWN"
org.apache.lucene.util.automaton.CompiledAutomaton "UNKNOWN"
org.apache.lucene.util.automaton.DaciukMihovAutomatonBuilder "UNKNOWN"
org.apache.lucene.util.automaton.Lev1ParametricDescription "UNKNOWN"
org.apache.lucene.util.automaton.Lev1TParametricDescription "UNKNOWN"
org.apache.lucene.util.automaton.Lev2ParametricDescription "UNKNOWN"
org.apache.lucene.util.automaton.Lev2TParametricDescription "UNKNOWN"
org.apache.lucene.util.automaton.LevenshteinAutomata "UNKNOWN"
org.apache.lucene.util.automaton.MinimizationOperations "Anders Moeller"
org.apache.lucene.util.automaton.RegExp "Anders Moeller"
org.apache.lucene.util.automaton.RunAutomaton "Anders Moeller"
org.apache.lucene.util.automaton.SortedIntSet "UNKNOWN"
org.apache.lucene.util.automaton.SpecialOperations "Anders Moeller"
org.apache.lucene.util.automaton.State "Anders Moeller"
org.apache.lucene.util.automaton.StatePair "Anders Moeller"
org.apache.lucene.util.automaton.Transition "Anders Moeller"
org.apache.lucene.util.automaton.UTF32ToUTF8 "UNKNOWN"
org.apache.lucene.util.Bits "UNKNOWN"
org.apache.lucene.util.BitUtil "UNKNOWN"
org.apache.lucene.util.ByteBlockPool "UNKNOWN"
org.apache.lucene.util.BytesRef "UNKNOWN"
org.apache.lucene.util.BytesRefHash "UNKNOWN"
org.apache.lucene.util.BytesRefIterator "UNKNOWN"
org.apache.lucene.util.CharsRef "UNKNOWN"
org.apache.lucene.util.CloseableThreadLocal "UNKNOWN"
org.apache.lucene.util.CollectionUtil "UNKNOWN"
org.apache.lucene.util.CommandLineUtil "UNKNOWN"
org.apache.lucene.util.Constants "UNKNOWN"
org.apache.lucene.util.Counter "UNKNOWN"
org.apache.lucene.util.DocIdBitSet "UNKNOWN"
org.apache.lucene.util.DoubleBarrelLRUCache "UNKNOWN"
org.apache.lucene.util.FieldCacheSanityChecker "UNKNOWN"
org.apache.lucene.util.FilterIterator "UNKNOWN"
org.apache.lucene.util.FixedBitSet "UNKNOWN"
org.apache.lucene.util.fst.Builder "UNKNOWN"
org.apache.lucene.util.fst.ByteSequenceOutputs "UNKNOWN"
org.apache.lucene.util.fst.BytesRefFSTEnum "UNKNOWN"
org.apache.lucene.util.fst.CharSequenceOutputs "UNKNOWN"
org.apache.lucene.util.fst.FST "UNKNOWN"
org.apache.lucene.util.fst.FSTEnum "UNKNOWN"
org.apache.lucene.util.fst.IntSequenceOutputs "UNKNOWN"
org.apache.lucene.util.fst.IntsRefFSTEnum "UNKNOWN"
org.apache.lucene.util.fst.NodeHash "UNKNOWN"
org.apache.lucene.util.fst.NoOutputs "UNKNOWN"
org.apache.lucene.util.fst.Outputs "UNKNOWN"
org.apache.lucene.util.fst.PairOutputs "UNKNOWN"
org.apache.lucene.util.fst.PositiveIntOutputs "UNKNOWN"
org.apache.lucene.util.fst.Util "UNKNOWN"
org.apache.lucene.util.IndexableBinaryStringTools "UNKNOWN"
org.apache.lucene.util.InfoStream "UNKNOWN"
org.apache.lucene.util.IntBlockPool "UNKNOWN"
org.apache.lucene.util.IntsRef "UNKNOWN"
org.apache.lucene.util.IOUtils "UNKNOWN"
org.apache.lucene.util.LongsRef "UNKNOWN"
org.apache.lucene.util.MapOfSets "UNKNOWN"
org.apache.lucene.util.MathUtil "UNKNOWN"
org.apache.lucene.util.mutable.MutableValue "UNKNOWN"
org.apache.lucene.util.mutable.MutableValueBool "UNKNOWN"
org.apache.lucene.util.mutable.MutableValueDate "UNKNOWN"
org.apache.lucene.util.mutable.MutableValueDouble "UNKNOWN"
org.apache.lucene.util.mutable.MutableValueFloat "UNKNOWN"
org.apache.lucene.util.mutable.MutableValueInt "UNKNOWN"
org.apache.lucene.util.mutable.MutableValueLong "UNKNOWN"
org.apache.lucene.util.mutable.MutableValueStr "UNKNOWN"
org.apache.lucene.util.MutableBits "UNKNOWN"
org.apache.lucene.util.NamedSPILoader "UNKNOWN"
org.apache.lucene.util.NamedThreadFactory "UNKNOWN"
org.apache.lucene.util.NumericUtils "UNKNOWN"
org.apache.lucene.util.OpenBitSet "UNKNOWN"
org.apache.lucene.util.OpenBitSetDISI "UNKNOWN"
org.apache.lucene.util.OpenBitSetIterator "UNKNOWN"
org.apache.lucene.util.packed.BlockPackedReader "UNKNOWN"
org.apache.lucene.util.packed.BlockPackedWriter "UNKNOWN"
org.apache.lucene.util.packed.BulkOperation "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked1 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked10 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked11 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked12 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked13 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked14 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked15 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked16 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked17 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked18 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked19 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked2 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked20 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked21 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked22 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked23 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked24 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked3 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked4 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked5 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked6 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked7 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked8 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPacked9 "UNKNOWN"
org.apache.lucene.util.packed.BulkOperationPackedSingleBlock "UNKNOWN"
org.apache.lucene.util.packed.Direct16 "UNKNOWN"
org.apache.lucene.util.packed.Direct32 "UNKNOWN"
org.apache.lucene.util.packed.Direct64 "UNKNOWN"
org.apache.lucene.util.packed.Direct8 "UNKNOWN"
org.apache.lucene.util.packed.DirectPacked64SingleBlockReader "UNKNOWN"
org.apache.lucene.util.packed.DirectPackedReader "UNKNOWN"
org.apache.lucene.util.packed.GrowableWriter "UNKNOWN"
org.apache.lucene.util.packed.Packed16ThreeBlocks "UNKNOWN"
org.apache.lucene.util.packed.Packed64 "UNKNOWN"
org.apache.lucene.util.packed.Packed64SingleBlock "UNKNOWN"
org.apache.lucene.util.packed.Packed8ThreeBlocks "UNKNOWN"
org.apache.lucene.util.packed.PackedDataInput "UNKNOWN"
org.apache.lucene.util.packed.PackedDataOutput "UNKNOWN"
org.apache.lucene.util.packed.PackedInts "UNKNOWN"
org.apache.lucene.util.packed.PackedReaderIterator "UNKNOWN"
org.apache.lucene.util.packed.PackedWriter "UNKNOWN"
org.apache.lucene.util.PagedBytes "UNKNOWN"
org.apache.lucene.util.PrintStreamInfoStream "UNKNOWN"
org.apache.lucene.util.PriorityQueue "UNKNOWN"
org.apache.lucene.util.RamUsageEstimator "UNKNOWN"
org.apache.lucene.util.RecyclingByteBlockAllocator "UNKNOWN"
org.apache.lucene.util.RecyclingIntBlockAllocator "UNKNOWN"
org.apache.lucene.util.RollingBuffer "UNKNOWN"
org.apache.lucene.util.SentinelIntSet "UNKNOWN"
org.apache.lucene.util.SetOnce "UNKNOWN"
org.apache.lucene.util.SmallFloat "UNKNOWN"
org.apache.lucene.util.SorterTemplate "UNKNOWN"
org.apache.lucene.util.SPIClassIterator "UNKNOWN"
org.apache.lucene.util.StringHelper "UNKNOWN"
org.apache.lucene.util.ThreadInterruptedException "UNKNOWN"
org.apache.lucene.util.ToStringUtils "UNKNOWN"
org.apache.lucene.util.UnicodeUtil "UNKNOWN"
org.apache.lucene.util.Version "UNKNOWN"
org.apache.lucene.util.VirtualMethod "UNKNOWN"
org.apache.lucene.util.WeakIdentityMap "UNKNOWN"
