#CANONICAL_CLASS_NAME CANONICAL_CLASS_NAME
org.apache.lucene.util.mutable.MutableValueBool org.apache.lucene.util.mutable.MutableValueDouble
org.apache.lucene.util.packed.Direct16 org.apache.lucene.util.packed.Direct8
org.apache.lucene.util.packed.Direct16 org.apache.lucene.util.packed.Packed16ThreeBlocks
org.apache.lucene.util.packed.Direct16 org.apache.lucene.util.packed.Direct64
org.apache.lucene.document.LongDocValuesField org.apache.lucene.document.FloatDocValuesField
org.apache.lucene.document.LongDocValuesField org.apache.lucene.document.SortedBytesDocValuesField
org.apache.lucene.document.LongDocValuesField org.apache.lucene.document.DerefBytesDocValuesField
org.apache.lucene.document.LongDocValuesField org.apache.lucene.document.IntDocValuesField
org.apache.lucene.document.LongDocValuesField org.apache.lucene.document.DoubleDocValuesField
org.apache.lucene.document.LongDocValuesField org.apache.lucene.document.PackedLongDocValuesField
org.apache.lucene.store.NIOFSDirectory org.apache.lucene.store.SimpleFSDirectory
org.apache.lucene.document.FloatField org.apache.lucene.document.LongField
org.apache.lucene.document.FloatField org.apache.lucene.document.IntField
org.apache.lucene.store.LockStressTest org.apache.lucene.store.LockVerifyServer
org.apache.lucene.index.IndexFormatTooNewException org.apache.lucene.index.IndexFormatTooOldException
